queried_sp_name,key,canonicalName,rank
Celastrina argiolus,6240436,Celastrina argiolus crimissa,SUBSPECIES
Celastrina argiolus,6240428,Celastrina argiolus evansi,SUBSPECIES
Celastrina argiolus,6240430,Celastrina argiolus maculispostcarens,SUBSPECIES
Celastrina argiolus,6240425,Celastrina argiolus britanna,SUBSPECIES
Celastrina argiolus,4300010,Celastrina argiolus psuedargiolus,SUBSPECIES
Celastrina argiolus,6240426,Celastrina argiolus canicularis,SUBSPECIES
Celastrina argiolus,6240422,Celastrina argiolus cinerea,SUBSPECIES
Celastrina argiolus,6240437,Celastrina argiolus heringi,SUBSPECIES
Celastrina argiolus,6240417,Celastrina argiolus lucia,SUBSPECIES
Cheilosia pallipes,1539912,Cheilosia pallipes,SPECIES
Chilosia pallipes,1539913,Chilosia pallipes,SPECIES
Dialictus imitatus,NA,NA,NA
Halictus rubicundus,1353453,Halictus rubicundus,SPECIES
Mallota posticata,1541374,Mallota posticata,SPECIES
Andrena thaspii,1358212,Andrena thaspii,SPECIES
Andrena lewisi,9775977,Andrena lewisii,SPECIES
Andrena lewisii,9775977,Andrena lewisii,SPECIES
Andrena wilkella,1358128,Andrena wilkella,SPECIES
Carposcalis obscura,NA,NA,NA
Carposcalis obscurus,NA,NA,NA
Halictus confusus,1353363,Halictus confusus,SPECIES
Nomada sayi,1343383,Nomada sayi,SPECIES
Osmia lignaria,5039420,Osmia lignaria,SPECIES
Pieris napi,1920494,Pieris napi,SPECIES
Pieris napi,5714892,Pieris napi oleracea,SUBSPECIES
Pieris napi,9051692,Pieris napi thomsoni,SUBSPECIES
Pieris napi,8354375,Pieris napi bicolorata,SUBSPECIES
Pieris napi,9086697,Pieris napi pseudonapi,SUBSPECIES
Pieris napi,7207757,Pieris napi sequoia,SUBSPECIES
Pieris napi,9307507,Pieris napi bryoniae,SUBSPECIES
Pieris napi,9050184,Pieris napi palidissima,SUBSPECIES
Pieris napi,5714908,Pieris napi marginalis,SUBSPECIES
Pieris napi,9000781,Pieris napi sabellicae,SUBSPECIES
Pyrophaena rosarum,4294542,Pyrophaena rosarum,SPECIES
Platycheirus rosarum,1543305,Platycheirus rosarum,SPECIES
Syritta pipiens,1544431,Syritta pipiens,SPECIES
Apis mellifera,1341976,Apis mellifera,SPECIES
Apis mellifera,7631122,Apis mellifera ligustica,SUBSPECIES
Apis mellifera,8391660,Apis mellifera carnica,SUBSPECIES
Apis mellifera,9255058,Apis mellifera adansonii,SUBSPECIES
Apis mellifera,7868270,Apis mellifera mellifera,SUBSPECIES
Apis mellifera,9515934,Apis mellifera unicolor,SUBSPECIES
Clisodon terminalis,NA,NA,NA
Andrena vicina,1357790,Andrena vicina,SPECIES
Andrena vicina,9713784,Andrena vicina argentiniae,SUBSPECIES
Syrphus americanus,1540715,Syrphus americanus,SPECIES
Eupeodes americanus,1540711,Eupeodes americanus,SPECIES
Thanaos martialis,NA,NA,NA
Selasphorus platycercus,2476844,Selasphorus platycercus,SPECIES
Selasphorus platycercus,8737728,Selasphorus platycercus guatemalae,SUBSPECIES
Selasphorus platycercus,6178803,Selasphorus platycercus platycercus,SUBSPECIES
Agapostemon splendens,5042888,Agapostemon splendens,SPECIES
Bombus americanorum,NA,NA,NA
Eristalis latifrons,1540562,Eristalis latifrons,SPECIES
Eristalis latifrons,7807204,Eristalis latifrons,SPECIES
Eristalis stipator,1541299,Eristalis stipator,SPECIES
Systoechus vulgaris,1672526,Systoechus vulgaris,SPECIES
Volucella rufomaculata,1541767,Volucella rufomaculata,SPECIES
Volucella bombylans,1541763,Volucella bombylans,SPECIES
Volucella bombylans,7801957,Volucella bombylans plumata,VARIETY
Volucella evecta,1541788,Volucella evecta,SPECIES
Anthrax hypomelas,1671784,Anthrax hypomelas,SPECIES
Villa hypomelas,1671783,Villa hypomelas,SPECIES
Anthrax sinuosa,NA,NA,NA
Colletes americanus,1348583,Colletes americanus,SPECIES
Eristalis arbustorum,1541146,Eristalis arbustorum,SPECIES
Eristalis arbustorum,8750927,Eristalis arbustorum brousii,VARIETY
Eristalis arbustorum,8934018,Eristalis arbustorum arbustorum,VARIETY
Panzeria radicum,NA,NA,NA
Phormia regina,1502793,Phormia regina,SPECIES
Xylota angustiventris,1541700,Xylota angustiventris,SPECIES
Andrena imitatrix,1357223,Andrena imitatrix,SPECIES
Andrena imitatrix,9773518,Andrena imitatrix profunda,SUBSPECIES
Andrena imatrix,NA,NA,NA
Trachandrena claytoniae,9781247,Trachandrena claytoniae,SPECIES
Andrena placida,9703878,Andrena placida,SPECIES
Andrena barbilabris,1358165,Andrena barbilabris,SPECIES
Andrena salicacea,9767740,Andrena salicacea,SPECIES
Anthrax halycon,NA,NA,NA
Anthrax halcyon,NA,NA,NA
Bembix spinolae,NA,NA,NA
Bombus pennsylvanicus,NA,NA,NA
Bombus pensylvanicus,1340416,Bombus pensylvanicus,SPECIES
Bombylius atriceps,5093813,Bombylius atriceps,SPECIES
Bombylius atriceps,9067770,Bombylius atriceps atriceps,SUBSPECIES
Bombylius atriceps,8948891,Bombylius atriceps fulvibasoides,SUBSPECIES
Calliphora vomitoria,1502691,Calliphora vomitoria,SPECIES
Calliphora vomitoria,9025195,Calliphora vomitoria nigribarba,SUBSPECIES
Calliphora vomitoria,8953048,Calliphora vomitoria vomitoria,SUBSPECIES
Cerastomia lignaria,NA,NA,NA
Ceratosmia lignaria,NA,NA,NA
Chilosia petulca,1540033,Chilosia petulca,SPECIES
Cheilosia hoodiana,1540031,Cheilosia hoodiana,SPECIES
Ectemius montanus,NA,NA,NA
Ectemnuis dives,NA,NA,NA
Ectemnius montanus,7508146,Ectemnius montanus,SPECIES
Ectemnius dives,4494959,Ectemnius dives,SPECIES
Ectemnius dives,9021918,Ectemnius dives pictipes,SUBSPECIES
Eristalis dimidiatus,NA,NA,NA
Eristalis dimidiata,1540070,Eristalis dimidiata,SPECIES
Eristalis dimidiata,8077390,Eristalis dimidiata,SPECIES
Eristalis flavipes,1541255,Eristalis flavipes,SPECIES
Eristalis meigeni,NA,NA,NA
Eristalis meigenii,NA,NA,NA
Heringia salix,NA,NA,NA
Pipiza pistica,1535212,Pipiza pistica,SPECIES
Heringia salax,5070948,Heringia salax,SPECIES
Lygus pratensis,8380159,Lygus pratensis,SPECIES
Lygus pratensis,2010597,Lygus pratensis,SPECIES
Lygus pratensis,8974745,Lygus pratensis pubescens,SUBSPECIES
Lygus pratensis,8931453,Lygus pratensis discrepans,SUBSPECIES
Lygus pratensis,8728097,Lygus pratensis elisus,SUBSPECIES
Lygus pratensis,8875261,Lygus pratensis rubidus,SUBSPECIES
Lygus pratensis,9005866,Lygus pratensis rubrosignatus,SUBSPECIES
Lygus pratensis,9032560,Lygus pratensis osmanus,SUBSPECIES
Mordella melaena,1046008,Mordella melaena,SPECIES
Nathalis iole,1920192,Nathalis iole,SPECIES
Paragus bicolor,1535710,Paragus bicolor,SPECIES
Peleteria robusta,1471032,Peleteria robusta,SPECIES
Peleteria robusta,8955219,Peleteria robusta marmorata,SUBSPECIES
Peleteria robusta,8999250,Peleteria robusta robusta,SUBSPECIES
Protothyreopus dilectus,7623655,Protothyreopus dilectus,SPECIES
Protothyreopus bigeminus,7578758,Protothyreopus bigeminus,SPECIES
Ectemnius dilectus,8072961,Ectemnius dilectus,SPECIES
Ectemnius dilectus,9061330,Ectemnius dilectus bigeminus,SUBSPECIES
Sphaerophoria cylindrica,NA,NA,NA
Sphex vulgaris,NA,NA,NA
Trichius affinis,NA,NA,NA
Zodion pygmaeum,1568814,Zodion pygmaeum,SPECIES
Zodion nanellum,1568817,Zodion nanellum,SPECIES
Zodion americanum,1568812,Zodion americanum,SPECIES
Bombus terrestris/lucorum,NA,NA,NA
Phaonia incarna,NA,NA,NA
Phaonia incana,5766924,Phaonia incana,SPECIES
Tropidia scitta,NA,NA,NA
Tropidia scita,1542175,Tropidia scita,SPECIES
Eristalinus sepulcharius,NA,NA,NA
Eristalinus sepulchralis,1542852,Eristalinus sepulchralis,SPECIES
Bombus pascuorum,1340405,Bombus pascuorum,SPECIES
Bombus pascuorum,7943311,Bombus pascuorum sparreanus,SUBSPECIES
Bombus pascuorum,8809691,Bombus pascuorum moorselensis,SUBSPECIES
Bombus pascuorum,8066426,Bombus pascuorum pallidofacies,SUBSPECIES
Bombus pascuorum,7440944,Bombus pascuorum mniorum,SUBSPECIES
Bombus pascuorum,8833408,Bombus pascuorum bofilli,SUBSPECIES
Bombus pascuorum,9141566,Bombus pascuorum rufocitrinus,SUBSPECIES
Bombus pascuorum,9206622,Bombus pascuorum intermedius,SUBSPECIES
Bombus pascuorum,7748362,Bombus pascuorum gotlandicus,SUBSPECIES
Bombus pascuorum,8745940,Bombus pascuorum dusmeti,SUBSPECIES
Maniola jurtina,5135513,Maniola jurtina,SPECIES
Maniola jurtina,6223723,Maniola jurtina corfiothispulla,SUBSPECIES
Maniola jurtina,6223712,Maniola jurtina feminea,SUBSPECIES
Maniola jurtina,6223722,Maniola jurtina brevipennis,SUBSPECIES
Maniola jurtina,7206205,Maniola jurtina jurtina,SUBSPECIES
Maniola jurtina,6223719,Maniola jurtina maraschi,SUBSPECIES
Maniola jurtina,6223724,Maniola jurtina ierniformis,SUBSPECIES
Maniola jurtina,6223711,Maniola jurtina cantabrica,SUBSPECIES
Maniola jurtina,6223721,Maniola jurtina schweigeri,SUBSPECIES
Maniola jurtina,6223714,Maniola jurtina strandiana,SUBSPECIES
Eristalis nemorum,6098383,Eristalis nemorum,SPECIES
Eristalis intricarius,NA,NA,NA
Bombus hortorum,1340542,Bombus hortorum,SPECIES
Bombus hortorum,9151942,Bombus hortorum hortorum,SUBSPECIES
Bombus hortorum,8845615,Bombus hortorum hirtus,FORM
Bombus hortorum,9052106,Bombus hortorum quasifidens,FORM
Bombus hortorum,9551319,Bombus hortorum hispanicus,SUBSPECIES
Bombus hortorum,8946483,Bombus hortorum hortorum,FORM
Bombus hortorum,8819836,Bombus hortorum ruderatiformis,FORM
Bombus hortorum,8994007,Bombus hortorum propedistinguendus,SUBSPECIES
Bombus hortorum,9181444,Bombus hortorum raddefkaensis,FORM
Bombus hortotum,NA,NA,NA
Cheilosia albitarsis,4516695,Cheilosia albitarsis,SPECIES
Empis livida,1583460,Empis livida,SPECIES
Scathophaga stercoraria,1556243,Scathophaga stercoraria,SPECIES
Psithyrus vest,NA,NA,NA
Megachile willughbiella,1335556,Megachile willughbiella,SPECIES
Megachile willughbiella,7411425,Megachile willughbiella willughbiella,SUBSPECIES
Megachile willughbiella,8968687,Megachile willughbiella provecta,SUBSPECIES
Megachile willughbiella,7989668,Megachile willughbiella janssoni,SUBSPECIES
Megachile willughbiella,8786628,Megachile willughbiella kudiensis,SUBSPECIES
Lycaena phlaeas,1929697,Lycaena phlaeas,SPECIES
Lycaena phlaeas,5882880,Lycaena phlaeas chinensis,SUBSPECIES
Lycaena phlaeas,6238826,Lycaena phlaeas cyrenaica,SUBSPECIES
Lycaena phlaeas,8937332,Lycaena phlaeas eleus,SUBSPECIES
Lycaena phlaeas,6238814,Lycaena phlaeas shima,SUBSPECIES
Lycaena phlaeas,6238809,Lycaena phlaeas infrarfolineata,SUBSPECIES
Lycaena phlaeas,6238822,Lycaena phlaeas americana,SUBSPECIES
Lycaena phlaeas,9555847,Lycaena phlaeas aestivus,SUBSPECIES
Lycaena phlaeas,9403918,Lycaena phlaeas nigrioreleus,SUBSPECIES
Lycaena phlaeas,8931904,Lycaena phlaeas basilipuncta,SUBSPECIES
Helophilus trivittatus,5071382,Helophilus trivittatus,SPECIES
Neoascia tenur,1536804,Neoascia tenur,SPECIES
Polyommatus icarus,5140214,Polyommatus icarus,SPECIES
Polyommatus icarus,6237706,Polyommatus icarus alsus,SUBSPECIES
Polyommatus icarus,6237697,Polyommatus icarus clara,SUBSPECIES
Polyommatus icarus,9326348,Polyommatus icarus flavocinctata,SUBSPECIES
Polyommatus icarus,6237714,Polyommatus icarus rufoprivata,SUBSPECIES
Polyommatus icarus,9065181,Polyommatus icarus apicata-cuneata,SUBSPECIES
Polyommatus icarus,5883545,Polyommatus icarus juno,SUBSPECIES
Polyommatus icarus,6237719,Polyommatus icarus anticeolunata,SUBSPECIES
Polyommatus icarus,6237720,Polyommatus icarus balearica,SUBSPECIES
Polyommatus icarus,9040479,Polyommatus icarus apicata-thetis,SUBSPECIES
Zygaena filipendulae,5107219,Zygaena filipendulae,SPECIES
Zygaena filipendulae,5767939,Zygaena filipendulae praeochsenheimeri,SUBSPECIES
Zygaena filipendulae,5767945,Zygaena filipendulae liguris,SUBSPECIES
Zygaena filipendulae,6208834,Zygaena filipendulae richteri,SUBSPECIES
Zygaena filipendulae,6208801,Zygaena filipendulae aterrima,SUBSPECIES
Zygaena filipendulae,6208794,Zygaena filipendulae athonis,SUBSPECIES
Zygaena filipendulae,5767937,Zygaena filipendulae gigantea,SUBSPECIES
Zygaena filipendulae,6208783,Zygaena filipendulae borzhomensis,SUBSPECIES
Zygaena filipendulae,6208786,Zygaena filipendulae karsiana,SUBSPECIES
Zygaena filipendulae,6208789,Zygaena filipendulae agutangula,SUBSPECIES
Andrena haemorrhoa,1356981,Andrena haemorrhoa,SPECIES
Andrena haemorrhoa,9668000,Andrena haemorrhoa haemorrhoa,SUBSPECIES
Andrena haemorrhoa,9801797,Andrena haemorrhoa messaadensis,SUBSPECIES
Andrena haemorrhoa,9702392,Andrena haemorrhoa japonibia,SUBSPECIES
Andrena salicis,9824906,Andrena salicis,SPECIES
Andrena salicis,9769287,Andrena salicis,SPECIES
Andrena bisalicis,1358013,Andrena bisalicis,SPECIES
Bombus pratorum,1340305,Bombus pratorum,SPECIES
Bombus pratorum,8890405,Bombus pratorum pratorum,SUBSPECIES
Bombus pratorum,9292174,Bombus pratorum santonae,SUBSPECIES
Bombus pratorum,9142830,Bombus pratorum skorikovi,SUBSPECIES
Bombus pratorum,8964914,Bombus pratorum pratorum,FORM
Bombus pratorum,9133174,Bombus pratorum sparreschneideri,FORM
Ochlodes venata,1946874,Ochlodes venata,SPECIES
Ochlodes venata,6203680,Ochlodes venata similis,SUBSPECIES
Ochlodes venata,6203691,Ochlodes venata hesperodoron,SUBSPECIES
Ochlodes venata,7215356,Ochlodes venata venata,SUBSPECIES
Ochlodes venata,6203682,Ochlodes venata hyrcana,SUBSPECIES
Ochlodes venata,6203686,Ochlodes venata faunus,SUBSPECIES
Ochlodes venata,6203687,Ochlodes venata sagitta,SUBSPECIES
Andrena pubescens,4496445,Andrena pubescens,SPECIES
Andrena pubescens,9775995,Andrena pubescens omissa,SUBSPECIES
Andrena nitida,9392360,Andrena nitida,SPECIES
Andrena nitida,1357545,Andrena nitida,SPECIES
Andrena nitida,9751564,Andrena nitida hispaniola,SUBSPECIES
Andrena nitida,9719869,Andrena nitida algeriensis,SUBSPECIES
Andrena nitida,9646550,Andrena nitida baltica,SUBSPECIES
Andrena nitida,9650909,Andrena nitida aestivalis,SUBSPECIES
Andrena nitida,9669848,Andrena nitida hispanica,SUBSPECIES
Andrena nitida,9724471,Andrena nitidarum,SPECIES
Eriothrix rufomaculatus,1471177,Eriothrix rufomaculatus,SPECIES
Eristalis pertinax,1541116,Eristalis pertinax,SPECIES
Bombus lapidarius,1340301,Bombus lapidarius,SPECIES
Bombus lapidarius,9226597,Bombus lapidarius caucasiacus,SUBSPECIES
Bombus lapidarius,8952222,Bombus lapidarius lapidarius,SUBSPECIES
Bombus lapidarius,9161976,Bombus lapidarius lapidarius,FORM
Bombus lapidarius,9336223,Bombus lapidarius decipiens,SUBSPECIES
Bombus lapidarius,8908316,Bombus lapidarius mixtocinctus,FORM
Chloromyia formosa,1576923,Chloromyia formosa,SPECIES
Lasioglossum calceatum,1354476,Lasioglossum calceatum,SPECIES
Lasioglossum leucozonium,1353805,Lasioglossum leucozonium,SPECIES
Lasioglossum leucozonium clusium,NA,NA,NA
Lasioglossum villosulum,1354041,Lasioglossum villosulum,SPECIES
Malachius viridus,NA,NA,NA
Malachius viridis,4449082,Malachius viridis,SPECIES
Pyronia tithonus,7622059,Pyronia tithonus,SPECIES
Pyronia tithonus,6229805,Pyronia tithonus distincta,SUBSPECIES
Pyronia tithonus,6229799,Pyronia tithonus infrafuscissima,SUBSPECIES
Pyronia tithonus,6229802,Pyronia tithonus pyrenaicus,SUBSPECIES
Pyronia tithonus,6229810,Pyronia tithonus celticus,SUBSPECIES
Pyronia tithonus,6229800,Pyronia tithonus paratransiens,SUBSPECIES
Pyronia tithonus,6229808,Pyronia tithonus portugesa,SUBSPECIES
Pyronia tithonus,9414668,Pyronia tithonus cid,SUBSPECIES
Pyronia tithonus,6229809,Pyronia tithonus alpinus,SUBSPECIES
Pyronia tithonus,6229807,Pyronia tithonus infrafusca,SUBSPECIES
Pyonia tithonus,NA,NA,NA
Rhagonycha fulva,4429760,Rhagonycha fulva,SPECIES
Rhagonycha fulva,4429732,Rhagonycha fulvaliena,SPECIES
Episyrphus balteatus,1536449,Episyrphus balteatus,SPECIES
Episyrphus batteatus,NA,NA,NA
Cheilosia bergenstammi,1540517,Cheilosia bergenstammi,SPECIES
Anthophora alluaudi,1344229,Anthophora alluaudi,SPECIES
Eucera gracilipes,1341098,Eucera gracilipes,SPECIES
Linnaemyia soror,NA,NA,NA
Cyclyrius webbianus,1925410,Cyclyrius webbianus,SPECIES
Cyclyrius webbianus,7207962,Cyclyrius webbianus webbianus,SUBSPECIES
Cyclyrius webbianus,6241763,Cyclyrius webbianus brunnea,SUBSPECIES
Lucilia sericata,5063973,Lucilia sericata,SPECIES
Macroglossum stellatarum,1864652,Macroglossum stellatarum,SPECIES
Scaeva albomaculata,1537703,Scaeva albomaculata,SPECIES
Scaeva albomaculata,9027624,Scaeva albomaculata sulphurea,SUBSPECIES
Stomorhina lunata,1567939,Stomorhina lunata,SPECIES
Anthidium manicatum,1334821,Anthidium manicatum,SPECIES
Bibio elmoi,1590853,Bibio elmoi,SPECIES
Lasioglossum chalcodes,1353948,Lasioglossum chalcodes,SPECIES
Tachina canariensis,6099967,Tachina canariensis,SPECIES
Limnophyes brachytomus,7915188,Limnophyes brachytomus,SPECIES
Bombus hyperboreus,1340361,Bombus hyperboreus,SPECIES
Bombus hyperboreus,8936798,Bombus hyperboreus albertensis,VARIETY
Bombus hyperboreus,9055108,Bombus hyperboreus hyperboreus,VARIETY
Corynoneura scutellata,1452334,Corynoneura scutellata,SPECIES
Egle minuta,5766600,Egle minuta,SPECIES
Heterotrissocladius subpilosus,1446319,Heterotrissocladius subpilosus,SPECIES
Zaphne frontata,1573152,Zaphne frontata,SPECIES
Spilogona sanctipauli,1532196,Spilogona sanctipauli,SPECIES
Spilogona sanctpauli,NA,NA,NA
Spilogona dorsata,1532388,Spilogona dorsata,SPECIES
Platycheirus lundbecki,1543066,Platycheirus lundbecki,SPECIES
Spilogona extensa,1532108,Spilogona extensa,SPECIES
Aedes nigripes,1650930,Aedes nigripes,SPECIES
Culex nigripes,1650932,Culex nigripes,SPECIES
Clossiana chariclea,1894298,Clossiana chariclea,SPECIES
Clossiana chariclea,6232441,Clossiana chariclea arctica,SUBSPECIES
Clossiana chariclea,6232443,Clossiana chariclea grandis,SUBSPECIES
Clossiana chariclea,6232442,Clossiana chariclea obscurata,SUBSPECIES
Clossiana chariclea,7205334,Clossiana chariclea chariclea,SUBSPECIES
Clossiana chariclea,6232440,Clossiana chariclea rainieri,SUBSPECIES
Nysius groenlandicus,2007808,Nysius groenlandicus,SPECIES
Rhamphomyia nigrita,1585111,Rhamphomyia nigrita,SPECIES
Rhamphomyia nigrita,7749650,Rhamphomyia nigrita,SPECIES
Ramphomyia nigrita,NA,NA,NA
Aedes impiger,1651065,Aedes impiger,SPECIES
Spilogona denudata,1532145,Spilogona denudata,SPECIES
Rhamphomyia filicauda,1585599,Rhamphomyia filicauda,SPECIES
Rhamphomyia filicauda,8536955,Rhamphomyia filicauda,SPECIES
Ramphomyia filicauda,NA,NA,NA
Peleteria aenea,1470919,Peleteria aenea,SPECIES
Colias hecla,5137595,Colias hecla,SPECIES
Colias hecla,7664958,Colias hecla sulitelma,SUBSPECIES
Colias hecla,5714861,Colias hecla aquilonaris,SUBSPECIES
Colias hecla,5714860,Colias hecla hecla,SUBSPECIES
Colias hecla,5714862,Colias hecla hela,SUBSPECIES
Spilogona tornensis,1532516,Spilogona tornensis,SPECIES
Polia richardsoni,7562096,Polia richardsoni,SPECIES
Polia richardsoni,9510773,Polia richardsoni richardsoni,SUBSPECIES
Polia richardsoni,9448051,Polia richardsoni magna,SUBSPECIES
Anarta richardsoni,4301100,Anarta richardsoni,SPECIES
Anarta richardsoni,7259588,Anarta richardsoni richardsoni,SUBSPECIES
Anarta richardsoni,4301101,Anarta richardsoni tamsi,SUBSPECIES
Drymeia groenlandica,1528886,Drymeia groenlandica,SPECIES
Eupeodes curtus,1540855,Eupeodes curtus,SPECIES
Lasiopiophila pilosa,4296348,Lasiopiophila pilosa,SPECIES
Spilogona tundrae,1532369,Spilogona tundrae,SPECIES
Olethreutes inquitana,NA,NA,NA
Olethreutes inquietana,1742275,Olethreutes inquietana,SPECIES
Protophormia terraenovae,1504847,Protophormia terraenovae,SPECIES
Phormia terraenovae,1504854,Phormia terraenovae,SPECIES
Phoramia terraenovae,NA,NA,NA
Spilogona melanosoma,1532288,Spilogona melanosoma,SPECIES
Olethreutes mengelana,1742303,Olethreutes mengelana,SPECIES
Spilogona deflorata,1532168,Spilogona deflorata,SPECIES
Spilogona obsoleta,1532078,Spilogona obsoleta,SPECIES
Leptotes pirithous,1932976,Leptotes pirithous,SPECIES
Leptotes pirithous,6241158,Leptotes pirithous atavica,SUBSPECIES
Leptotes pirithous,7207924,Leptotes pirithous pirithous,SUBSPECIES
Leptotes pirithous,6241154,Leptotes pirithous infrapallida,SUBSPECIES
Leptotes pirithous,6241157,Leptotes pirithous semitetrica,SUBSPECIES
Leptotes pirithous,6241156,Leptotes pirithous hoffmannsegii,SUBSPECIES
Leptotes pirithous,6241155,Leptotes pirithous tetrica,SUBSPECIES
